borough,neighborhood,building_class_category,tax_class_at_present,block,lot,easement,building_class_at_present,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date
2.0,BATHGATE,03 THREE FAMILY DWELLINGS,1,3041.0,9.0,,C0,448 CYRUS PLACE,,10458.0,3.0,0.0,3.0,2500.0,1960.0,1910.0,1.0,C0,620000.0,2023-09-12
2.0,BATHGATE,03 THREE FAMILY DWELLINGS,1,3044.0,31.0,,C0,1989 BATHGATE,,10457.0,3.0,0.0,3.0,2085.0,2801.0,2000.0,1.0,C0,0.0,2023-06-20
2.0,BATHGATE,05 TAX CLASS 1 VACANT LAND,1B,3037.0,74.0,,V0,N/A WASHINGTON AVENUE,,10457.0,0.0,0.0,0.0,1250.0,0.0,,1.0,V0,10.0,2023-03-16
2.0,BATHGATE,05 TAX CLASS 1 VACANT LAND,1B,3048.0,3.0,,V0,2160 BATHGATE AVENUE,,10457.0,0.0,0.0,0.0,2600.0,0.0,,1.0,V0,607340.0,2023-02-16
2.0,BATHGATE,05 TAX CLASS 1 VACANT LAND,1B,3048.0,4.0,,V0,2162 BATHGATE AVENUE,,10457.0,0.0,0.0,0.0,2634.0,0.0,,1.0,V0,607340.0,2023-02-16
2.0,BATHGATE,07 RENTALS - WALKUP APARTMENTS,2B,2899.0,42.0,,C7,1764 WEBSTER AVENUE,,10457.0,7.0,1.0,8.0,2053.0,7477.0,1931.0,2.0,C7,0.0,2023-02-10
2.0,BATHGATE,07 RENTALS - WALKUP APARTMENTS,2B,2924.0,6.0,,C1,1874 BATHGATE AVENUE,,10457.0,7.0,0.0,7.0,1628.0,5184.0,1931.0,2.0,C1,890000.0,2023-09-21
2.0,BATHGATE,07 RENTALS - WALKUP APARTMENTS,2A,3036.0,53.0,,C3,2037 WASHINGTON AVENUE,,10457.0,4.0,0.0,4.0,7250.0,4187.0,1899.0,2.0,C3,25000.0,2023-04-13
2.0,BATHGATE,07 RENTALS - WALKUP APARTMENTS,2,3048.0,55.0,,C1,N/A EAST 181 STREET,,10457.0,28.0,0.0,28.0,4681.0,16377.0,2021.0,2.0,C1,2194364.0,2023-02-16
2.0,BATHGATE,10 COOPS - ELEVATOR APARTMENTS,2,3035.0,48.0,,D4,"463 EAST 178 STREET, 1D",,10457.0,,,,,,1935.0,2.0,D4,98000.0,2023-11-20
2.0,BATHGATE,10 COOPS - ELEVATOR APARTMENTS,2,3035.0,48.0,,D4,"463 EAST 178TH STREET, 2F",,10457.0,,,,,,1935.0,2.0,D4,70000.0,2023-01-10
2.0,BATHGATE,10 COOPS - ELEVATOR APARTMENTS,2,3035.0,48.0,,D4,"463 EAST 178TH STREET, 6B",,10457.0,,,,,,1935.0,2.0,D4,55000.0,2023-09-14
2.0,BATHGATE,22 STORE BUILDINGS,4,3052.0,11.0,,K1,4551 THIRD AVENUE,,10458.0,0.0,3.0,3.0,5483.0,2680.0,1924.0,4.0,K1,2050000.0,2023-12-21
2.0,BATHGATE,27 FACTORIES,4,2916.0,2.0,,F1,1745 BATHGATE AVENUE,,10457.0,0.0,1.0,1.0,89700.0,57825.0,1981.0,4.0,F1,10.0,2023-03-29
2.0,BATHGATE,29 COMMERCIAL GARAGES,4,2905.0,18.0,,G2,3960 PARK AVENUE,,10457.0,0.0,1.0,1.0,5019.0,5000.0,1925.0,4.0,G2,0.0,2023-02-16
2.0,BATHGATE,29 COMMERCIAL GARAGES,4,3035.0,55.0,,G7,N/A EAST 178 STREET,,10457.0,0.0,0.0,0.0,5400.0,0.0,,4.0,G7,0.0,2023-10-16
2.0,BATHGATE,29 COMMERCIAL GARAGES,4,3037.0,5.0,,G7,4390 PARK AVENUE,,10457.0,0.0,0.0,0.0,2275.0,0.0,,4.0,G7,475000.0,2023-10-20
2.0,BATHGATE,29 COMMERCIAL GARAGES,4,3037.0,50.0,,G7,4448 PARK AVENUE,,10457.0,0.0,0.0,0.0,7050.0,0.0,,4.0,G7,0.0,2023-06-19
2.0,BATHGATE,29 COMMERCIAL GARAGES,4,3044.0,73.0,,G2,4309 3 AVENUE,,10457.0,0.0,1.0,1.0,8288.0,16380.0,1931.0,4.0,G2,4300000.0,2023-09-14
2.0,BATHGATE,29 COMMERCIAL GARAGES,4,3048.0,14.0,,G7,2176 BATHGATE AVENUE,,10457.0,0.0,0.0,0.0,5530.0,0.0,,4.0,G7,1350000.0,2023-07-11
2.0,BATHGATE,29 COMMERCIAL GARAGES,4,3050.0,69.0,,G9,502 EAST 183 STREET,,10458.0,0.0,4.0,4.0,4027.0,2400.0,1901.0,4.0,G9,575000.0,2023-04-27
2.0,BATHGATE,29 COMMERCIAL GARAGES,4,3053.0,18.0,,G7,2299 BATHGATE AVENUE,,10458.0,0.0,0.0,0.0,1127.0,0.0,,4.0,G7,950000.0,2023-10-18
2.0,BATHGATE,29 COMMERCIAL GARAGES,4,3053.0,19.0,,G7,2297 BATHGATE AVENUE,,10458.0,0.0,0.0,0.0,1133.0,0.0,,4.0,G7,950000.0,2023-10-18
2.0,BATHGATE,29 COMMERCIAL GARAGES,4,3053.0,20.0,,G7,2295 BATHGATE AVENUE,,10458.0,0.0,0.0,0.0,1073.0,0.0,,4.0,G7,950000.0,2023-10-18
2.0,BATHGATE,29 COMMERCIAL GARAGES,4,3053.0,21.0,,G7,2293 BATHGATE AVENUE,,10458.0,0.0,0.0,0.0,1127.0,0.0,,4.0,G7,950000.0,2023-10-18
2.0,BATHGATE,30 WAREHOUSES,4,2897.0,62.0,,E1,428 EAST 173 STREET,,10457.0,0.0,2.0,2.0,24890.0,22745.0,1931.0,4.0,E1,0.0,2023-12-29
2.0,BATHGATE,30 WAREHOUSES,4,2897.0,140.0,,E1,1624 WEBSTER AVENUE,,10457.0,0.0,1.0,1.0,53060.0,30870.0,1950.0,4.0,E1,0.0,2023-12-29
2.0,BATHGATE,30 WAREHOUSES,4,2899.0,34.0,,E1,407 EAST 174 STREET,,10457.0,0.0,1.0,1.0,3439.0,3320.0,1955.0,4.0,E1,985000.0,2023-06-14
2.0,BATHGATE,30 WAREHOUSES,4,2906.0,93.0,,E9,463 EAST 173 STREET,,10457.0,0.0,2.0,2.0,19114.0,54700.0,1945.0,4.0,E9,0.0,2023-12-29
2.0,BATHGATE,30 WAREHOUSES,4,3027.0,35.0,,E1,4239 PARK AVENUE,,10457.0,0.0,1.0,1.0,3242.0,2250.0,1910.0,4.0,E1,0.0,2023-05-03
2.0,BATHGATE,30 WAREHOUSES,4,3037.0,52.0,,E9,4452 PARK AVENUE,,10457.0,0.0,1.0,1.0,3525.0,3525.0,1931.0,4.0,E9,0.0,2023-06-19
2.0,BATHGATE,30 WAREHOUSES,4,3038.0,45.0,,E1,449 E 182ND STREET,,10457.0,0.0,1.0,1.0,9942.0,9800.0,1989.0,4.0,E1,2100000.0,2023-05-11
2.0,BATHGATE,31 COMMERCIAL VACANT LAND,4,3048.0,54.0,,V1,4409 3RD AVENUE,,10457.0,0.0,0.0,0.0,3150.0,0.0,,4.0,V1,1765956.0,2023-02-16
2.0,BATHGATE,37 RELIGIOUS FACILITIES,4,2909.0,24.0,,M1,464 EAST TREMONT AVENUE,,10457.0,0.0,1.0,1.0,4331.0,8490.0,1923.0,4.0,M1,0.0,2023-09-22
2.0,BATHGATE,41 TAX CLASS 4 - OTHER,4,3030.0,25.0,,Z9,415 EAST 180TH STREET,,10457.0,0.0,0.0,0.0,1804.0,0.0,,4.0,Z9,550000.0,2023-01-05
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4706.0,32.0,,A2,3540 LACONIA AVENUE,,10469.0,1.0,0.0,1.0,2500.0,1052.0,1935.0,1.0,A2,355000.0,2023-09-27
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4707.0,30.0,,A5,1127 EAST 212 STREET,,10469.0,1.0,0.0,1.0,2388.0,1760.0,1945.0,1.0,A5,0.0,2023-09-01
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4707.0,61.0,,A5,1112 EAST 213TH ST,,10469.0,1.0,0.0,1.0,1735.0,1512.0,1950.0,1.0,A5,590000.0,2023-02-10
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4709.0,31.0,,A5,1113 EAST 214TH STREET,,10469.0,1.0,0.0,1.0,1710.0,1890.0,1945.0,1.0,A5,0.0,2023-05-12
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4710.0,8.0,,A5,1115 EAST 215 STREET,,10469.0,1.0,0.0,1.0,1710.0,1798.0,1945.0,1.0,A5,550000.0,2023-07-28
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4715.0,4.0,,A9,1456 STICKNEY PLACE,,10469.0,1.0,0.0,1.0,1890.0,1690.0,1950.0,1.0,A9,0.0,2023-10-12
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4715.0,62.0,,A9,1120 E. 221ST STREET,,10469.0,1.0,0.0,1.0,1746.0,1690.0,1950.0,1.0,A9,670000.0,2023-04-20
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4722.0,65.0,,A2,1478 HICKS STREET,,10469.0,1.0,0.0,1.0,2375.0,2024.0,1910.0,1.0,A2,575000.0,2023-11-03
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4728.0,53.0,,A2,3468 KINGSLAND AVENUE,,10469.0,1.0,0.0,1.0,2013.0,936.0,1925.0,1.0,A2,0.0,2023-09-27
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4734.0,47.0,,A5,3306 BOUCK AVENUE,,10469.0,1.0,0.0,1.0,2000.0,2230.0,1950.0,1.0,A5,0.0,2023-04-26
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4734.0,77.0,,A5,1286 GIVAN AVE,,10469.0,1.0,0.0,1.0,1904.0,1280.0,1955.0,1.0,A5,553000.0,2023-06-12
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4735.0,45.0,,A5,3328 WILSON AVENUE,,10469.0,1.0,0.0,1.0,1900.0,1254.0,1930.0,1.0,A5,525000.0,2023-11-09
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4738.0,51.0,,A5,3336 FENTON AVENUE,,10469.0,1.0,0.0,1.0,2208.0,1476.0,1940.0,1.0,A5,10.0,2023-06-24
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4740.0,47.0,,A5,3236 FISH AVENUE,,10469.0,1.0,0.0,1.0,2500.0,1736.0,1935.0,1.0,A5,600000.0,2023-12-22
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4742.0,33.0,,A5,3212 FENTON AVENUE,,10469.0,1.0,0.0,1.0,2050.0,1280.0,1920.0,1.0,A5,375026.0,2023-12-15
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4742.0,34.0,,A5,3214 FENTON AVENUE,,10469.0,1.0,0.0,1.0,2050.0,1280.0,1920.0,1.0,A5,0.0,2023-11-10
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4742.0,50.0,,A5,3246 FENTON AVENUE,,10469.0,1.0,0.0,1.0,2050.0,1340.0,1920.0,1.0,A5,475000.0,2023-04-10
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4742.0,51.0,,A5,3248 FENTON AVENUE,,10469.0,1.0,0.0,1.0,2050.0,1320.0,1920.0,1.0,A5,0.0,2023-01-06
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4743.0,24.0,,A5,3329 EASTCHESTER ROAD,,10469.0,1.0,0.0,1.0,1800.0,1420.0,1950.0,1.0,A5,0.0,2023-04-25
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4743.0,29.0,,A5,3309 EASTCHESTER ROAD,,10469.0,1.0,0.0,1.0,1800.0,1782.0,1950.0,1.0,A5,648000.0,2023-07-05
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4743.0,121.0,,A5,3339 EASTCHESTER ROAD,,10469.0,1.0,0.0,1.0,1800.0,1620.0,1950.0,1.0,A5,489999.0,2023-08-03
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4744.0,43.0,,A5,3324 EASTCHESTER ROAD,,10469.0,1.0,0.0,1.0,2300.0,1360.0,1960.0,1.0,A5,365000.0,2023-02-22
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4744.0,43.0,,A5,3324 EASTCHESTER ROAD,,10469.0,1.0,0.0,1.0,2300.0,1360.0,1960.0,1.0,A5,636000.0,2023-06-09
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4745.0,59.0,,A1,3348 MICKLE AVENUE,,10469.0,1.0,0.0,1.0,1916.0,1071.0,1920.0,1.0,A1,560000.0,2023-02-15
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4748.0,66.0,,A1,1614 GIVAN AVENUE,,10469.0,1.0,0.0,1.0,2599.0,1200.0,1935.0,1.0,A1,0.0,2023-05-02
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4749.0,47.0,,A1,3314 KINGSLAND AVENUE,,10469.0,1.0,0.0,1.0,3325.0,1472.0,1935.0,1.0,A1,430000.0,2023-01-11
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4750.0,26.0,,A5,3323 GUNTHER AVENUE,,10469.0,1.0,0.0,1.0,1710.0,1539.0,1950.0,1.0,A5,360000.0,2023-11-02
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4750.0,33.0,,A5,3309 GUNTHER AVENUE,,10469.0,1.0,0.0,1.0,1710.0,1539.0,1950.0,1.0,A5,0.0,2023-08-09
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4750.0,64.0,,A5,3350 TIEMANN AVENUE,,10469.0,1.0,0.0,1.0,1710.0,1782.0,1950.0,1.0,A5,0.0,2023-10-05
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4751.0,46.0,,A5,3308 GUNTHER AVENUE,,10469.0,1.0,0.0,1.0,1710.0,1188.0,1955.0,1.0,A5,10.0,2023-02-21
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4761.0,3.0,,A2,1 FOX TERRACE,,10469.0,1.0,0.0,1.0,1042.0,852.0,1935.0,1.0,A2,0.0,2023-06-27
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4761.0,3.0,,A2,1 FOX TERRACE,,10469.0,1.0,0.0,1.0,1042.0,852.0,1935.0,1.0,A2,360000.0,2023-03-22
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4762.0,59.0,,S1,1463 KNAPP STREET,,10469.0,1.0,1.0,2.0,3577.0,1544.0,1920.0,1.0,S1,500000.0,2023-01-10
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4764.0,43.0,,A2,3112 MICKLE AVE,,10469.0,1.0,0.0,1.0,4750.0,1180.0,1899.0,1.0,A2,400000.0,2023-04-07
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4768.0,52.0,,A1,3028 KINGSLAND AVENUE,,10469.0,1.0,0.0,1.0,2375.0,1224.0,1910.0,1.0,A1,125000.0,2023-04-10
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4774.0,10.0,,A1,3049 WICKHAM AVENUE,,10469.0,1.0,0.0,1.0,3555.0,1643.0,1920.0,1.0,A1,640000.0,2023-11-21
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4774.0,120.0,,A5,3027 WICKHAM AVENUE,,10469.0,1.0,0.0,1.0,2660.0,1690.0,1950.0,1.0,A5,661000.0,2023-05-25
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4775.0,31.0,,A5,3001 BRUNER AVENUE,,10469.0,1.0,0.0,1.0,1768.0,1384.0,1955.0,1.0,A5,590000.0,2023-08-30
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4778.0,34.0,,A2,3108 GRACE,,10469.0,1.0,0.0,1.0,3650.0,1268.0,1950.0,1.0,A2,394250.0,2023-06-07
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4778.0,34.0,,A2,3108 GRACE AVENUE,,10469.0,1.0,0.0,1.0,3650.0,1268.0,1950.0,1.0,A2,740000.0,2023-10-10
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4780.0,4.0,,A5,3057 GRACE AVENUE,,10469.0,1.0,0.0,1.0,2653.0,1368.0,1960.0,1.0,A5,0.0,2023-12-02
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4780.0,14.0,,A5,3033 GRACE AVENUE,,10469.0,1.0,0.0,1.0,2653.0,1368.0,1960.0,1.0,A5,590000.0,2023-02-07
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4780.0,19.0,,A5,3021 GRACE,,10469.0,1.0,0.0,1.0,2653.0,1260.0,1960.0,1.0,A5,645000.0,2023-08-07
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4780.0,19.0,,A5,3021 GRACE AVENUE,,10469.0,1.0,0.0,1.0,2653.0,1260.0,1960.0,1.0,A5,300000.0,2023-03-09
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4781.0,25.0,,A5,3035 EDSON AVENUE,,10469.0,1.0,0.0,1.0,1710.0,1674.0,1955.0,1.0,A5,530000.0,2023-10-13
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4781.0,34.0,,A5,3017 EDSON AVENUE,,10469.0,1.0,0.0,1.0,1692.0,1674.0,1955.0,1.0,A5,0.0,2023-09-05
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4781.0,39.0,,A5,3007 EDSON AVE,,10469.0,1.0,0.0,1.0,1692.0,1674.0,1955.0,1.0,A5,10.0,2023-10-02
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4781.0,57.0,,A5,3028 GRACE AVENUE,,10469.0,1.0,0.0,1.0,1895.0,1920.0,1955.0,1.0,A5,630000.0,2023-04-28
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4781.0,70.0,,A5,3050 GRACE AVENUE,,10469.0,1.0,0.0,1.0,1737.0,1116.0,1955.0,1.0,A5,105000.0,2023-04-21
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4781.0,70.0,,A5,3050 GRACE AVENUE,,10469.0,1.0,0.0,1.0,1737.0,1116.0,1955.0,1.0,A5,280000.0,2023-11-14
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4784.0,8.0,,A5,2947 KINGSLAND AVENUE,,10469.0,1.0,0.0,1.0,1692.0,1534.0,1960.0,1.0,A5,513000.0,2023-03-01
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4787.0,54.0,,A2,2818 KINGSLAND AVENUE,,10469.0,1.0,0.0,1.0,3555.0,1045.0,1930.0,1.0,A2,0.0,2023-06-14
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4788.0,28.0,,A2,2913 GUNTHER AVENUE,,10469.0,1.0,0.0,1.0,3132.0,665.0,1925.0,1.0,A2,0.0,2023-12-12
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4792.0,20.0,,A1,2827 GUNTHER AVENUE,,10469.0,1.0,0.0,1.0,4750.0,1244.0,1910.0,1.0,A1,0.0,2023-10-30
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4793.0,15.0,,A2,2839 WICKHAM AVENUE,,10469.0,1.0,0.0,1.0,3555.0,740.0,1925.0,1.0,A2,0.0,2023-03-22
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4793.0,50.0,,A5,2840 GUNTHER AVENUE,,10469.0,1.0,0.0,1.0,2375.0,1280.0,1950.0,1.0,A5,0.0,2023-06-16
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4794.0,53.0,,A2,2848 WICKHAM AVENUE,,10469.0,1.0,0.0,1.0,2375.0,1117.0,1935.0,1.0,A2,410000.0,2023-09-18
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4880.0,19.0,,A1,3235 BAYCHESTER AVENUE,,10469.0,1.0,0.0,1.0,2500.0,1526.0,1920.0,1.0,A1,639000.0,2023-11-28
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4881.0,132.0,,A2,3355 EDSON AVENUE,,10469.0,1.0,0.0,1.0,1064.0,1470.0,1925.0,1.0,A2,0.0,2023-06-21
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4882.0,1.0,,A2,3378 ELY AVENUE,,10469.0,1.0,0.0,1.0,6650.0,796.0,1901.0,1.0,A2,10.0,2023-11-28
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4882.0,132.0,,A5,3386 ELY AVENUE,,10469.0,1.0,0.0,1.0,1615.0,1360.0,1901.0,1.0,A5,510000.0,2023-07-11
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4884.0,18.0,,A1,3457 ELY AVENUE,,10469.0,1.0,0.0,1.0,2375.0,844.0,1930.0,1.0,A1,605000.0,2023-06-30
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4884.0,33.0,,A1,3403 ELY AVENUE,,10469.0,1.0,0.0,1.0,2660.0,828.0,1930.0,1.0,A1,505000.0,2023-09-01
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4888.0,18.0,,A5,1302 E 223RD ST,,10466.0,1.0,0.0,1.0,1600.0,960.0,1950.0,1.0,A5,5300.0,2023-06-15
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4893.0,21.0,,A9,1950 NEEDHAM AVENUE,,10466.0,1.0,0.0,1.0,3108.0,1452.0,1925.0,1.0,A9,0.0,2023-06-26
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4893.0,27.0,,A1,3545 EDSON AVENUE,,10466.0,1.0,0.0,1.0,5600.0,2264.0,1920.0,1.0,A1,780000.0,2023-03-08
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4897.0,10.0,,A5,1263 EAST 222 STREET,,10469.0,1.0,0.0,1.0,1800.0,1690.0,1950.0,1.0,A5,0.0,2023-06-14
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4898.0,145.0,,A5,1814 SCHIEFFELIN AVENUE,,10466.0,1.0,0.0,1.0,1800.0,1674.0,1955.0,1.0,A5,377400.0,2023-06-15
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4901.0,40.0,,A5,1174 EAST 223 STREET,,10466.0,1.0,0.0,1.0,2025.0,1280.0,1950.0,1.0,A5,0.0,2023-11-27
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4902.0,4.0,,A5,1183 EAST 223 STREET,,10466.0,1.0,0.0,1.0,2025.0,1280.0,1950.0,1.0,A5,0.0,2023-08-24
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4905.0,31.0,,A1,1286 EAST 229 STREET,,10466.0,1.0,0.0,1.0,3150.0,1856.0,1965.0,1.0,A1,585000.0,2023-05-16
