borough,neighborhood,building_class_category,tax_class_at_present,block,lot,easement,building_class_at_present,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date
4.0,ARVERNE,01 ONE FAMILY DWELLINGS,1,15905.0,47.0,,A5,123 BEACH 62ND STREET,,11692.0,1.0,0.0,1.0,4413.0,2626.0,2014.0,1.0,A5,1138000.0,2022-10-14
4.0,ARVERNE,01 ONE FAMILY DWELLINGS,1,15908.0,16.0,,A0,63-07 BEACH CHANNEL DRIVE,,11692.0,1.0,0.0,1.0,4000.0,1020.0,1950.0,1.0,A0,0.0,2022-03-31
4.0,ARVERNE,01 ONE FAMILY DWELLINGS,1,15954.0,82.0,,A5,403 BEACH 37,,11691.0,1.0,0.0,1.0,2896.0,1502.0,2008.0,1.0,A5,540000.0,2022-03-09
4.0,ARVERNE,01 ONE FAMILY DWELLINGS,1,15960.0,8.0,,A1,410 BEACH 43 STREET,,11691.0,1.0,0.0,1.0,2252.0,866.0,2018.0,1.0,A1,146138.0,2022-11-09
4.0,ARVERNE,01 ONE FAMILY DWELLINGS,1,15960.0,57.0,,A6,510 BEACH 43RD,,11691.0,1.0,0.0,1.0,1657.0,468.0,1920.0,1.0,A6,87500.0,2022-02-25
4.0,ARVERNE,01 ONE FAMILY DWELLINGS,1,15962.0,88.0,,A1,515 BEACH 43 STREET,,11691.0,1.0,0.0,1.0,1351.0,1496.0,1920.0,1.0,A1,579000.0,2022-09-30
4.0,ARVERNE,01 ONE FAMILY DWELLINGS,1,15965.0,91.0,,A2,461 BEACH 43 STREET,,11691.0,1.0,0.0,1.0,2513.0,1920.0,1899.0,1.0,A2,0.0,2022-03-31
4.0,ARVERNE,01 ONE FAMILY DWELLINGS,1,15969.0,51.0,,A1,457 BEACH 46 STREET,,11691.0,1.0,0.0,1.0,2377.0,1664.0,2004.0,1.0,A1,700000.0,2022-08-09
4.0,ARVERNE,01 ONE FAMILY DWELLINGS,1,15972.0,62.0,,A1,401 BEACH 47 STREET,,11691.0,1.0,0.0,1.0,3604.0,1464.0,1915.0,1.0,A1,0.0,2022-05-06
4.0,ARVERNE,01 ONE FAMILY DWELLINGS,1,16026.0,9.0,,A9,616 BEACH 66 STREET,,11692.0,1.0,0.0,1.0,2250.0,1530.0,1960.0,1.0,A9,478500.0,2022-01-31
4.0,ARVERNE,01 ONE FAMILY DWELLINGS,1,16028.0,70.0,,A2,6702 ALMEDA AVENUE,,11692.0,1.0,0.0,1.0,1350.0,974.0,1930.0,1.0,A2,330000.0,2022-04-06
4.0,ARVERNE,01 ONE FAMILY DWELLINGS,1,16028.0,170.0,,A2,67-04 ALMEDA AVENUE,,11692.0,1.0,0.0,1.0,1988.0,1125.0,1930.0,1.0,A2,550000.0,2022-09-16
4.0,ARVERNE,01 ONE FAMILY DWELLINGS,1,16029.0,34.0,,A2,68-11 BAYFIELD AVENUE,,11692.0,1.0,0.0,1.0,5279.0,1242.0,1950.0,1.0,A2,530000.0,2022-07-11
4.0,ARVERNE,01 ONE FAMILY DWELLINGS,1,16031.0,27.0,,A9,5-60 BEACH 65 STREET,,11692.0,1.0,0.0,1.0,2500.0,1755.0,1960.0,1.0,A9,1.0,2022-05-24
4.0,ARVERNE,01 ONE FAMILY DWELLINGS,1,16032.0,23.0,,A1,548 BEACH 66 STREET,,11692.0,1.0,0.0,1.0,3999.0,2550.0,1950.0,1.0,A1,657200.0,2022-12-02
4.0,ARVERNE,01 ONE FAMILY DWELLINGS,1,16037.0,24.0,,A9,440 BEACH 64 STREET,,11692.0,1.0,0.0,1.0,2550.0,1365.0,1940.0,1.0,A9,415000.0,2022-01-21
4.0,ARVERNE,01 ONE FAMILY DWELLINGS,1,16038.0,64.0,,A2,417 BEACH 64 STREET,,11692.0,1.0,0.0,1.0,3999.0,1216.0,1930.0,1.0,A2,390000.0,2022-06-21
4.0,ARVERNE,01 ONE FAMILY DWELLINGS,1,16039.0,10.0,,A2,418 BEACH 66 STREET,,11692.0,1.0,0.0,1.0,3000.0,1832.0,1935.0,1.0,A2,0.0,2022-11-20
4.0,ARVERNE,01 ONE FAMILY DWELLINGS,1,16045.0,20.0,,A6,69-23 BAYFIELD AVENUE,,11692.0,1.0,0.0,1.0,2000.0,640.0,1920.0,1.0,A6,400000.0,2022-03-30
4.0,ARVERNE,01 ONE FAMILY DWELLINGS,1,16048.0,14.0,,A2,69-31 ALMEDA AVENUE,,11692.0,1.0,0.0,1.0,3000.0,1764.0,1950.0,1.0,A2,334563.0,2022-01-21
4.0,ARVERNE,01 ONE FAMILY DWELLINGS,1,16048.0,52.0,,A1,69-44 BURCHELL AVENUE,,11692.0,1.0,0.0,1.0,3000.0,1504.0,2018.0,1.0,A1,0.0,2022-09-20
4.0,ARVERNE,01 ONE FAMILY DWELLINGS,1,16048.0,57.0,,A2,69-52 BURCHELL AVE,,11692.0,1.0,0.0,1.0,3000.0,1764.0,1950.0,1.0,A2,435000.0,2022-08-02
4.0,ARVERNE,01 ONE FAMILY DWELLINGS,1,16049.0,12.0,,A2,6929 BURCHELL AVE,,11692.0,1.0,0.0,1.0,5999.0,1736.0,1955.0,1.0,A2,15000.0,2022-12-17
4.0,ARVERNE,01 ONE FAMILY DWELLINGS,1,16049.0,12.0,,A2,6929 BURCHELL AVE,,11692.0,1.0,0.0,1.0,5999.0,1736.0,1955.0,1.0,A2,30000.0,2022-09-09
4.0,ARVERNE,01 ONE FAMILY DWELLINGS,1,16050.0,12.0,,A2,69-37 ELIZABETH AVENUE,,11692.0,1.0,0.0,1.0,2499.0,750.0,1925.0,1.0,A2,420000.0,2022-06-10
4.0,ARVERNE,01 ONE FAMILY DWELLINGS,1,16056.0,26.0,,A1,667 BEACH 72ND ST,,11692.0,1.0,0.0,1.0,2000.0,1248.0,1940.0,1.0,A1,20000.0,2022-08-03
4.0,ARVERNE,01 ONE FAMILY DWELLINGS,1,16078.0,48.0,,A2,318 BEACH 74TH,,11692.0,1.0,0.0,1.0,2485.0,900.0,1920.0,1.0,A2,505000.0,2022-05-09
4.0,ARVERNE,01 ONE FAMILY DWELLINGS,1,16078.0,53.0,,A2,328 BEACH 74TH STREET,,11692.0,1.0,0.0,1.0,2699.0,880.0,1920.0,1.0,A2,469000.0,2022-09-12
4.0,ARVERNE,01 ONE FAMILY DWELLINGS,1,16081.0,100.0,,A1,332 BEACH 70TH STREET,,11692.0,1.0,0.0,1.0,2760.0,1554.0,1920.0,1.0,A1,0.0,2022-11-19
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15826.0,12.0,,B2,331 BEACH 36TH ST,,11691.0,2.0,0.0,2.0,3780.0,2068.0,2003.0,1.0,B2,0.0,2022-04-09
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15828.0,9.0,,B2,318 BEACH 39TH STREET,,11691.0,2.0,0.0,2.0,3365.0,2068.0,2002.0,1.0,B2,550000.0,2022-11-02
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15828.0,40.0,,B2,331 BEACH 38 STREET,,11691.0,2.0,0.0,2.0,2975.0,2068.0,2002.0,1.0,B2,0.0,2022-01-12
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15828.0,50.0,,B2,311 BEACH 38 STREET,,11691.0,2.0,0.0,2.0,4220.0,2068.0,2002.0,1.0,B2,705000.0,2022-01-31
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15831.0,13.0,,B9,312 BEACH 42 STREET,,11691.0,2.0,0.0,2.0,3066.0,1764.0,1940.0,1.0,B9,683000.0,2022-08-09
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15834.0,47.0,,B3,347 BEACH 43 STREET,,11691.0,2.0,0.0,2.0,5136.0,1760.0,1920.0,1.0,B3,705000.0,2022-09-20
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15838.0,6.0,,B2,320 BEACH 47 STREET,,11691.0,2.0,0.0,2.0,2805.0,2234.0,2004.0,1.0,B2,815000.0,2022-12-01
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15838.0,57.0,,B2,321 BEACH 46 STREET,,11691.0,2.0,0.0,2.0,3804.0,2250.0,1960.0,1.0,B2,360400.0,2022-01-10
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15838.0,76.0,,B9,314 BEACH 47TH STREET,,11691.0,2.0,0.0,2.0,2870.0,1840.0,1960.0,1.0,B9,595000.0,2022-08-11
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15839.0,68.0,,B9,305 BEACH 47TH STREET,,11691.0,2.0,0.0,2.0,3043.0,1323.0,1955.0,1.0,B9,699000.0,2022-05-12
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15850.0,3.0,,B2,41-13 ROCKAWAY BEACH BLVD,,11691.0,2.0,0.0,2.0,1890.0,2000.0,2006.0,1.0,B2,500000.0,2022-01-31
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15897.0,133.0,,B2,57-19 ARVERNE BOULEVARD,,11692.0,2.0,0.0,2.0,2075.0,2000.0,2003.0,1.0,B2,10.0,2022-02-02
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15902.0,6.0,,B1,170 BEACH 60TH,,11692.0,2.0,0.0,2.0,3087.0,2052.0,2000.0,1.0,B1,680000.0,2022-05-26
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15903.0,3.0,,B1,172 BEACH 61 STREET,,11692.0,2.0,0.0,2.0,3135.0,2052.0,2000.0,1.0,B1,786000.0,2022-10-18
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15903.0,4.0,,B1,176 BEACH 61 STREET,,11692.0,2.0,0.0,2.0,4169.0,2052.0,2000.0,1.0,B1,800000.0,2022-08-31
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15903.0,4.0,,B1,176 BEACH 61ST STREET,,11692.0,2.0,0.0,2.0,4170.0,2052.0,2000.0,1.0,B1,400000.0,2022-01-05
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15903.0,37.0,,B2,165 BEACH 60 STREET,,11692.0,2.0,0.0,2.0,3535.0,2400.0,1960.0,1.0,B2,685000.0,2022-09-16
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905.0,15.0,,B2,64-10 BEACH FRONT ROAD,,11692.0,2.0,0.0,2.0,3541.0,3084.0,2014.0,1.0,B2,1240000.0,2022-09-28
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905.0,35.0,,B2,6206 OCEAN AVENUE SOUTH,,11692.0,2.0,0.0,2.0,6199.0,3357.0,2014.0,1.0,B2,0.0,2022-12-28
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905.0,58.0,,B2,158 SEA GRASS LANE,,11692.0,2.0,0.0,2.0,3226.0,2515.0,2014.0,1.0,B2,960000.0,2022-07-12
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905.0,138.0,,B2,6508 OCEAN AVENUE NORTH,,11692.0,2.0,0.0,2.0,2986.0,2258.0,2012.0,1.0,B2,0.0,2022-10-06
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905.0,144.0,,B2,178 SALTAIRE LANE,,11692.0,2.0,0.0,2.0,3257.0,2419.0,2011.0,1.0,B2,976000.0,2022-04-21
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905.0,173.0,,B2,64-17 OCEAN AVENUE NORTH,,11692.0,2.0,0.0,2.0,3046.0,2515.0,2014.0,1.0,B2,0.0,2022-07-19
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905.0,178.0,,B2,6405 OCEAN AVENUE NORTH,,11692.0,2.0,0.0,2.0,2120.0,3018.0,2014.0,1.0,B2,1088000.0,2022-06-07
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905.0,196.0,,B2,6418 OCEAN AVE S,,11692.0,2.0,0.0,2.0,3045.0,2515.0,2014.0,1.0,B2,10.0,2022-03-14
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905.0,237.0,,B2,66-13 SURF AVENUE,,11692.0,2.0,0.0,2.0,2143.0,2908.0,2011.0,1.0,B2,1050000.0,2022-09-02
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905.0,241.0,,B2,6603 SURF AVENUE,,11692.0,2.0,0.0,2.0,5861.0,2258.0,2011.0,1.0,B2,999999.0,2022-08-08
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905.0,251.0,,B2,65-18 SEASPRAY AVENUE,,11692.0,2.0,0.0,2.0,2447.0,2908.0,2011.0,1.0,B2,0.0,2022-02-23
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15908.0,18.0,,B3,63-03 BEACH CHANNEL DRIVE,,11692.0,2.0,0.0,2.0,4000.0,1182.0,1945.0,1.0,B3,901000.0,2022-02-01
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15910.0,48.0,,B2,65-09 BEACH CHANNEL DRIVE,,11692.0,2.0,0.0,2.0,3242.0,2024.0,1965.0,1.0,B2,585000.0,2022-03-22
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15913.0,74.0,,B2,333 BEACH 66 STREET,,11692.0,2.0,0.0,2.0,4000.0,1904.0,1920.0,1.0,B2,555000.0,2022-04-13
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15915.0,43.0,,B3,350 BEACH 68TH STREET,,11692.0,2.0,0.0,2.0,3999.0,1999.0,1910.0,1.0,B3,490000.0,2022-09-01
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15916.0,43.0,,B2,352 BEACH 69 STREET,,11692.0,2.0,0.0,2.0,5999.0,2926.0,1910.0,1.0,B2,0.0,2022-12-12
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15916.0,43.0,,B2,352 BEACH 69 STREET,,11692.0,2.0,0.0,2.0,5999.0,2926.0,1910.0,1.0,B2,855000.0,2022-07-28
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15916.0,62.0,,B3,3-31 BEACH 68 STREET,,11692.0,2.0,0.0,2.0,3999.0,1656.0,1910.0,1.0,B3,507000.0,2022-09-22
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15932.0,45.0,,B1,149 BEACH 60 STREET,,11692.0,2.0,0.0,2.0,5009.0,1994.0,1999.0,1.0,B1,380000.0,2022-04-22
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15932.0,53.0,,B1,137 BEACH 60 STREET,,11692.0,2.0,0.0,2.0,3267.0,1994.0,1999.0,1.0,B1,476580.0,2022-09-19
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15952.0,4.0,,B2,408 BEACH 36 STREET,,11691.0,2.0,0.0,2.0,4354.0,2068.0,2003.0,1.0,B2,739500.0,2022-09-23
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15960.0,49.0,,B2,498 BEACH 43RD STREET,,11691.0,2.0,0.0,2.0,2850.0,2200.0,2002.0,1.0,B2,0.0,2022-03-28
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15960.0,51.0,,B2,502 BEACH 43RD STREET,,11691.0,2.0,0.0,2.0,2850.0,2200.0,2002.0,1.0,B2,0.0,2022-03-28
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15966.0,59.0,,B2,479 BEACH 44 STREET,,11691.0,2.0,0.0,2.0,3411.0,2400.0,2007.0,1.0,B2,795000.0,2022-10-03
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15968.0,65.0,,B2,493 BEACH 45TH STREET,,11691.0,2.0,0.0,2.0,3118.0,2500.0,2022.0,1.0,B2,920000.0,2022-10-25
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15968.0,67.0,,B2,491 BEACH 45 STREET,,11691.0,2.0,0.0,2.0,3114.0,2500.0,2022.0,1.0,B2,910000.0,2022-10-25
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15972.0,1.0,,B9,404 BEACH 48 STREET,,11691.0,2.0,0.0,2.0,3804.0,1764.0,1960.0,1.0,B9,651900.0,2022-04-29
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15972.0,20.0,,B9,450 BEACH 48 STREET,,11691.0,2.0,0.0,2.0,9676.0,1869.0,1960.0,1.0,B9,550000.0,2022-08-30
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15972.0,20.0,,B9,450 BEACH 48TH STREET,,11691.0,2.0,0.0,2.0,9677.0,1869.0,1960.0,1.0,B9,0.0,2022-02-22
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,15972.0,39.0,,B9,445 BEACH 47 STREET,,11691.0,2.0,0.0,2.0,2673.0,1869.0,1960.0,1.0,B9,550000.0,2022-01-12
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,16005.0,103.0,,B2,62-28 HILLMEYER ROAD,,11692.0,2.0,0.0,2.0,3179.0,2281.0,2022.0,1.0,B2,699000.0,2022-12-09
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,16005.0,104.0,,B1,62-26 HILLMEYER ROAD,,11692.0,2.0,0.0,2.0,3179.0,2281.0,2022.0,1.0,B1,753505.0,2022-11-02
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,16007.0,43.0,,B2,62-35 ALMEDA AVENUE,,11692.0,2.0,0.0,2.0,3317.0,2254.0,2010.0,1.0,B2,0.0,2022-12-08
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,16015.0,44.0,,B2,466 BEACH 63RD STREET,,11692.0,2.0,0.0,2.0,2529.0,1560.0,1960.0,1.0,B2,680000.0,2022-04-19
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,16023.0,8.0,,B2,614 BEACH 64TH ST,,11692.0,2.0,0.0,2.0,3400.0,2068.0,1996.0,1.0,B2,0.0,2022-03-12
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,16023.0,20.0,,B2,632 BEACH 64TH STREET,,11692.0,2.0,0.0,2.0,3399.0,2068.0,1996.0,1.0,B2,0.0,2022-10-06
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,16023.0,20.0,,B2,632 BEACH 64TH STREET,,11692.0,2.0,0.0,2.0,3399.0,2068.0,1996.0,1.0,B2,20000.0,2022-11-28
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,16023.0,20.0,,B2,632 BEACH 64TH STREET,,11692.0,2.0,0.0,2.0,3400.0,2068.0,1996.0,1.0,B2,60000.0,2022-05-13
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,16023.0,22.0,,B2,638 BEACH 64 STREET,,11692.0,2.0,0.0,2.0,3399.0,2068.0,1996.0,1.0,B2,690000.0,2022-06-28
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,16024.0,7.0,,B2,614 BEACH 65TH STREET,,11692.0,2.0,0.0,2.0,3399.0,2068.0,1994.0,1.0,B2,720000.0,2022-07-15
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,16024.0,27.0,,B2,643 BEACH 64 STREET,,11692.0,2.0,0.0,2.0,4200.0,2068.0,1994.0,1.0,B2,630000.0,2022-03-18
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,16025.0,30.0,,B1,65-10 DE COSTA AVENUE,,11692.0,2.0,0.0,2.0,4318.0,2000.0,2002.0,1.0,B1,525000.0,2022-01-03
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,16027.0,5.0,,B2,614 BEACH 67TH STREET,,11692.0,2.0,0.0,2.0,2499.0,2040.0,2021.0,1.0,B2,901151.0,2022-12-15
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,16027.0,15.0,,B2,632 BEACH 67TH STREET,,11692.0,2.0,0.0,2.0,4125.0,2400.0,2003.0,1.0,B2,0.0,2022-06-03
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,16029.0,5.0,,B9,610 BEACH 69TH STREET,,11692.0,2.0,0.0,2.0,2725.0,1344.0,1960.0,1.0,B9,0.0,2022-05-12
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,16029.0,8.0,,B9,614 BEACH 69 STREET,,11692.0,2.0,0.0,2.0,2724.0,1344.0,1960.0,1.0,B9,625000.0,2022-06-29
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,16029.0,16.0,,B9,630 BEACH 69 STREET,,11692.0,2.0,0.0,2.0,2725.0,1344.0,1960.0,1.0,B9,368000.0,2022-02-01
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,16029.0,25.0,,B9,650 BEACH 69TH STREET,,11692.0,2.0,0.0,2.0,4000.0,1344.0,1960.0,1.0,B9,0.0,2022-03-08
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,16029.0,54.0,,B9,631 BEACH 68TH STREET,,11692.0,2.0,0.0,2.0,3500.0,2196.0,1960.0,1.0,B9,630000.0,2022-05-18
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,16030.0,79.0,,B2,505 BEACH 63 STREET,,11692.0,2.0,0.0,2.0,3164.0,1978.0,2000.0,1.0,B2,10.0,2022-03-08
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,16031.0,19.0,,B3,544 BEACH 65TH STREET,,11692.0,2.0,0.0,2.0,2499.0,1514.0,1960.0,1.0,B3,400000.0,2022-07-05
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,16031.0,65.0,,B9,511 BEACH 64TH STREET,,11692.0,2.0,0.0,2.0,2950.0,2250.0,1960.0,1.0,B9,0.0,2022-07-20
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,16033.0,19.0,,B2,540 BEACH 67 STREET,,11692.0,2.0,0.0,2.0,3999.0,2240.0,2003.0,1.0,B2,0.0,2022-08-19
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,16033.0,73.0,,B2,6610 THURSBY AVENUE,,11692.0,2.0,0.0,2.0,2500.0,1530.0,1930.0,1.0,B2,500000.0,2022-04-08
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,16034.0,47.0,,B2,551 BEACH 67TH ST,,11692.0,2.0,0.0,2.0,3000.0,1890.0,2004.0,1.0,B2,0.0,2022-03-23
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,16034.0,59.0,,B1,525 BEACH 67 STREET,,11692.0,2.0,0.0,2.0,3999.0,2400.0,2002.0,1.0,B1,500000.0,2022-12-08
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,16034.0,61.0,,B1,523 BEACH 67 ST,,11692.0,2.0,0.0,2.0,3999.0,2400.0,2002.0,1.0,B1,0.0,2022-12-24
4.0,ARVERNE,02 TWO FAMILY DWELLINGS,1,16035.0,28.0,,B1,68-16 ELIZABETH AVENUE,,11692.0,2.0,0.0,2.0,2929.0,1860.0,2006.0,1.0,B1,0.0,2022-04-04
