borough,neighborhood,building_class_category,tax_class_at_present,block,lot,easement,building_class_at_present,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date
3.0,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6461.0,132.0,,A5,314 BAY 14TH STREET,,11214.0,1.0,0.0,1.0,1511.0,992.0,1950.0,1.0,A5,0.0,2022-03-14
3.0,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6461.0,141.0,,A5,1173 SHORE PARKWAY,,11214.0,1.0,0.0,1.0,1661.0,1392.0,1950.0,1.0,A5,843000.0,2022-05-19
3.0,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6461.0,194.0,,A5,273 BAY 14TH STREET,,11214.0,1.0,0.0,1.0,1795.0,1152.0,1930.0,1.0,A5,990000.0,2022-05-16
3.0,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6461.0,256.0,,A5,298 BAY 13TH STREET,,11214.0,1.0,0.0,1.0,1649.0,928.0,1945.0,1.0,A5,840000.0,2022-06-15
3.0,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6461.0,274.0,,A5,259 BAY 13TH STREET,,11214.0,1.0,0.0,1.0,1649.0,928.0,1940.0,1.0,A5,0.0,2022-04-08
3.0,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6461.0,318.0,,A5,312 BAY 13TH STREET,,11214.0,1.0,0.0,1.0,1653.0,928.0,1945.0,1.0,A5,758000.0,2022-02-14
3.0,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6461.0,331.0,,A5,1131 SHORE PARKWAY,,11214.0,1.0,0.0,1.0,2380.0,986.0,1945.0,1.0,A5,880000.0,2022-07-26
3.0,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6463.0,78.0,,A5,8896 18 AVENUE,,11214.0,1.0,0.0,1.0,1372.0,992.0,1950.0,1.0,A5,799000.0,2022-01-24
3.0,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6464.0,47.0,,A5,274 BAY 20TH STREET,,11214.0,1.0,0.0,1.0,1600.0,1320.0,1940.0,1.0,A5,930000.0,2022-01-28
3.0,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6466.0,20.0,,S1,8820 20TH AVE,,11214.0,1.0,1.0,2.0,2785.0,2034.0,1944.0,1.0,S1,0.0,2022-09-06
3.0,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6466.0,78.0,,A5,232 BAY 23RD STREET,,11214.0,1.0,0.0,1.0,1980.0,1320.0,1945.0,1.0,A5,820000.0,2022-11-01
3.0,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6466.0,83.0,,A5,244 BAY 23RD STREET,,11214.0,1.0,0.0,1.0,6156.0,1320.0,1945.0,1.0,A5,995000.0,2022-07-14
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6357.0,8.0,,B1,8663 14TH AVENUE,,11228.0,2.0,0.0,2.0,2320.0,2160.0,1930.0,1.0,B1,690000.0,2022-02-28
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6357.0,13.0,,B1,8649 14TH AVENUE,,11228.0,2.0,0.0,2.0,2320.0,2160.0,1930.0,1.0,B1,1340000.0,2022-12-21
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6357.0,26.0,,B1,8613 14TH AVENUE,,11228.0,2.0,0.0,2.0,2320.0,2160.0,1930.0,1.0,B1,990000.0,2022-03-22
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6358.0,3.0,,B1,77 BAY 7TH STREET,,11228.0,2.0,0.0,2.0,2320.0,2160.0,1930.0,1.0,B1,0.0,2022-08-12
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6358.0,6.0,,B1,69 BAY 7TH STREET,,11228.0,2.0,0.0,2.0,2320.0,2160.0,1930.0,1.0,B1,0.0,2022-08-10
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6358.0,18.0,,B1,35 BAY 7TH STREET,,11228.0,2.0,0.0,2.0,2320.0,2160.0,1930.0,1.0,B1,0.0,2022-12-16
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6358.0,54.0,,B1,62 BAY 8TH STREET,,11228.0,2.0,0.0,2.0,2320.0,2160.0,1930.0,1.0,B1,0.0,2022-10-25
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6359.0,9.0,,B1,63 BAY 8TH STREET,,11228.0,2.0,0.0,2.0,2320.0,2160.0,1930.0,1.0,B1,1400000.0,2022-06-27
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6359.0,23.0,,B1,31 BAY 8TH STREET,,11228.0,2.0,0.0,2.0,2320.0,2160.0,1930.0,1.0,B1,1500000.0,2022-08-08
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6360.0,5.0,,B1,1513 BENSON AVENUE,,11228.0,2.0,0.0,2.0,2142.0,1920.0,1945.0,1.0,B1,0.0,2022-11-11
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6360.0,20.0,,B3,8651 15TH AVENUE,,11228.0,2.0,0.0,2.0,1546.0,1428.0,1930.0,1.0,B3,0.0,2022-08-05
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6360.0,58.0,,B3,38 BAY 10TH STREET,,11228.0,2.0,0.0,2.0,1546.0,1428.0,1930.0,1.0,B3,0.0,2022-09-21
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6361.0,32.0,,B3,19 BAY 10TH STREET,,11228.0,2.0,0.0,2.0,2103.0,1622.0,1930.0,1.0,B3,0.0,2022-03-21
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6361.0,63.0,,B1,54 BAY 11TH STREET,,11228.0,2.0,0.0,2.0,2320.0,2160.0,1930.0,1.0,B1,0.0,2022-04-28
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6361.0,67.0,,B1,66 BAY 11TH STREET,,11228.0,2.0,0.0,2.0,2320.0,2160.0,1930.0,1.0,B1,1275000.0,2022-04-19
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6362.0,59.0,,B1,8640 16TH AVENUE,,11214.0,2.0,0.0,2.0,2272.0,3135.0,1935.0,1.0,B1,1600000.0,2022-09-09
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6364.0,30.0,,B1,27 BAY 13TH STREET,,11214.0,2.0,0.0,2.0,2166.0,2922.0,1960.0,1.0,B1,0.0,2022-08-25
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6364.0,54.0,,B2,24 BAY 14TH STREET,,11214.0,2.0,0.0,2.0,2752.0,1606.0,1930.0,1.0,B2,880000.0,2022-08-05
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6365.0,59.0,,B1,8638 17 AVE,,11214.0,2.0,0.0,2.0,2763.0,2400.0,1950.0,1.0,B1,1548000.0,2022-07-11
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6366.0,16.0,,B2,8659 17TH AVENUE,,11214.0,2.0,0.0,2.0,1933.0,2880.0,1920.0,1.0,B2,1120000.0,2022-07-26
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6367.0,29.0,,B9,8633 BAY 16TH STREET,,11214.0,2.0,0.0,2.0,2803.0,3060.0,1960.0,1.0,B9,1600000.0,2022-02-16
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6368.0,23.0,,B2,21 BAY 17TH STREET,,11214.0,2.0,0.0,2.0,2417.0,2688.0,1905.0,1.0,B2,1280000.0,2022-04-21
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6368.0,45.0,,S2,8634 18TH AVENUE,,11214.0,2.0,1.0,3.0,1933.0,3000.0,1909.0,1.0,S2,0.0,2022-06-01
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6369.0,62.0,,B1,30 BAY 19TH STREET,,11214.0,2.0,0.0,2.0,2040.0,2032.0,1930.0,1.0,B1,1268888.0,2022-11-10
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6370.0,75.0,,B2,48 BAY 20TH STREET,,11214.0,2.0,0.0,2.0,4833.0,1800.0,1920.0,1.0,B2,1400000.0,2022-03-29
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6371.0,14.0,,B1,91 BAY 20TH STREET,,11214.0,2.0,0.0,2.0,1933.0,1460.0,1899.0,1.0,B1,700000.0,2022-06-07
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6371.0,61.0,,B3,8624 19TH AVENUE,,11214.0,2.0,0.0,2.0,2417.0,2106.0,1930.0,1.0,B3,0.0,2022-08-18
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6371.0,82.0,,B3,8676 19TH AVENUE,,11214.0,2.0,0.0,2.0,2522.0,1430.0,1920.0,1.0,B3,0.0,2022-01-04
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6372.0,4.0,,B2,1913 BENSON AVENUE,,11214.0,2.0,0.0,2.0,5663.0,2321.0,1930.0,1.0,B2,1388000.0,2022-10-19
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6372.0,21.0,,B1,8671 19TH AVENUE,,11214.0,2.0,0.0,2.0,2513.0,2598.0,1940.0,1.0,B1,1430000.0,2022-04-21
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6372.0,67.0,,B1,36 BAY 22ND STREET,,11214.0,2.0,0.0,2.0,1837.0,3424.0,1965.0,1.0,B1,1500000.0,2022-01-26
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6373.0,4.0,,B1,1937 BENSON AVE,,11214.0,2.0,0.0,2.0,2499.0,2400.0,1965.0,1.0,B1,1425000.0,2022-10-18
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6374.0,64.0,,S2,8638 20TH AVENUE,,11214.0,2.0,1.0,3.0,4060.0,2819.0,1920.0,1.0,S2,0.0,2022-04-15
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6375.0,61.0,,B3,60 BAY 25TH STREET,,11214.0,2.0,0.0,2.0,5800.0,2894.0,1920.0,1.0,B3,0.0,2022-03-14
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6376.0,70.0,,B2,64 BAY 26TH STREET,,11214.0,2.0,0.0,2.0,2900.0,2544.0,1930.0,1.0,B2,0.0,2022-03-10
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6377.0,14.0,,B3,61 BAY 26,,11214.0,2.0,0.0,2.0,3867.0,2424.0,1901.0,1.0,B3,1650000.0,2022-01-28
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6391.0,13.0,,B9,8753 14TH AVENUE,,11228.0,2.0,0.0,2.0,2126.0,1701.0,1950.0,1.0,B9,1110000.0,2022-09-13
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6391.0,67.0,,B3,142 BAY 7TH STREET,,11228.0,2.0,0.0,2.0,1933.0,1446.0,1915.0,1.0,B3,0.0,2022-11-09
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6393.0,1.0,,B3,1465 BATH AVENUE,,11228.0,2.0,0.0,2.0,5800.0,2956.0,1910.0,1.0,B3,0.0,2022-02-15
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6393.0,7.0,,B3,1457 BATH AVENUE,,11228.0,2.0,0.0,2.0,1933.0,1410.0,1920.0,1.0,B3,975000.0,2022-06-21
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6393.0,10.0,,B3,1449 BATH AVENUE,,11228.0,2.0,0.0,2.0,1933.0,1410.0,1920.0,1.0,B3,0.0,2022-10-25
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6393.0,12.0,,B2,149 BAY 8TH STREET,,11228.0,2.0,0.0,2.0,5606.0,2316.0,1920.0,1.0,B2,0.0,2022-10-25
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6393.0,15.0,,B3,147 BAY 8TH STREET,,11228.0,2.0,0.0,2.0,2126.0,1714.0,1920.0,1.0,B3,0.0,2022-10-25
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6393.0,37.0,,B1,93 BAY 8TH STREET,,11228.0,2.0,0.0,2.0,2296.0,2160.0,1940.0,1.0,B1,1450000.0,2022-07-13
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6395.0,18.0,,B3,141 BAY 10TH STREET,,11228.0,2.0,0.0,2.0,1933.0,1068.0,1925.0,1.0,B3,1230000.0,2022-08-18
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6395.0,18.0,,B3,141 BAY 10TH STREET,,11228.0,2.0,0.0,2.0,1933.0,1068.0,1925.0,1.0,B3,1399000.0,2022-01-13
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6395.0,24.0,,B2,123 BAY 10TH STREET,,11228.0,2.0,0.0,2.0,3866.0,2248.0,1925.0,1.0,B2,1350000.0,2022-08-08
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6395.0,41.0,,B1,1534 BENSON AVENUE,,11228.0,2.0,0.0,2.0,4022.0,1404.0,1925.0,1.0,B1,0.0,2022-10-11
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6395.0,45.0,,B1,92 BAY 11TH STREET,,11228.0,2.0,0.0,2.0,1863.0,1920.0,1935.0,1.0,B1,0.0,2022-09-08
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6395.0,58.0,,B9,124 BAY 11TH STREET,,11228.0,2.0,0.0,2.0,1957.0,2125.0,1955.0,1.0,B9,1375000.0,2022-07-21
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6396.0,14.0,,B1,149 BAY 11 STREET,,11228.0,2.0,0.0,2.0,1949.0,2235.0,1965.0,1.0,B1,1388000.0,2022-06-23
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6396.0,25.0,,B1,123 BAY 11TH STREET,,11228.0,2.0,0.0,2.0,1933.0,2176.0,1925.0,1.0,B1,0.0,2022-11-21
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6396.0,26.0,,B1,121 BAY 11 STREET,,11228.0,2.0,0.0,2.0,1933.0,2176.0,1925.0,1.0,B1,0.0,2022-02-09
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6396.0,39.0,,B1,1554 BENSON AVENUE,,11228.0,2.0,0.0,2.0,1800.0,2268.0,1930.0,1.0,B1,0.0,2022-05-31
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6396.0,169.0,,B9,8748 16TH AVENUE,,11214.0,2.0,0.0,2.0,1933.0,2160.0,1960.0,1.0,B9,10.0,2022-10-24
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6398.0,2.0,,S2,1645 BATH AVENUE,,11214.0,2.0,1.0,3.0,2082.0,3000.0,1935.0,1.0,S2,739000.0,2022-09-13
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6398.0,3.0,,S2,1643 BATH AVENUE,,11214.0,2.0,1.0,3.0,4166.0,4000.0,1926.0,1.0,S2,1338000.0,2022-12-27
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6399.0,16.0,,B3,147 BAY 14TH STREET,,11214.0,2.0,0.0,2.0,3792.0,1178.0,1930.0,1.0,B3,700000.0,2022-03-10
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6399.0,62.0,,B2,8726 17TH AVENUE,,11214.0,2.0,0.0,2.0,2085.0,1816.0,1930.0,1.0,B2,980000.0,2022-02-15
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6402.0,56.0,,B2,93 BAY 17TH ST,,11214.0,2.0,0.0,2.0,2288.0,1842.0,1920.0,1.0,B2,910000.0,2022-02-16
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6402.0,71.0,,B1,55 RUTHERFORD PLACE,,11214.0,2.0,0.0,2.0,1820.0,2910.0,1992.0,1.0,B1,1230000.0,2022-02-25
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6408.0,20.0,,B9,109 BAY 23RD STREET,,11214.0,2.0,0.0,2.0,2772.0,2520.0,1940.0,1.0,B9,1380000.0,2022-06-13
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6408.0,111.0,,B3,131 BAY 23RD STREET,,11214.0,2.0,0.0,2.0,2016.0,1420.0,1920.0,1.0,B3,0.0,2022-07-11
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6409.0,11.0,,B1,8733 20TH AVENUE,,11214.0,2.0,0.0,2.0,1933.0,2125.0,1950.0,1.0,B1,0.0,2022-02-28
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6412.0,19.0,,B2,8731 21ST AVENUE,,11214.0,2.0,0.0,2.0,3287.0,2498.0,1925.0,1.0,B2,1500000.0,2022-05-04
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6413.0,58.0,,B3,124 BAY 29TH STREET,,11214.0,2.0,0.0,2.0,5800.0,2656.0,1910.0,1.0,B3,0.0,2022-10-12
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6424.0,1.0,,B9,1423 CROPSEY AVENUE,,11228.0,2.0,0.0,2.0,2166.0,1765.0,1935.0,1.0,B9,0.0,2022-11-16
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6424.0,9.0,,B9,1403 CROPSEY AVENUE,,11228.0,2.0,0.0,2.0,1885.0,1765.0,1935.0,1.0,B9,0.0,2022-02-22
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6424.0,10.0,,B9,1401 CROPSEY AVENUE,,11228.0,2.0,0.0,2.0,1907.0,2012.0,1935.0,1.0,B9,0.0,2022-04-11
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6424.0,27.0,,B9,8803 14TH AVENUE,,11228.0,2.0,0.0,2.0,2433.0,1802.0,1935.0,1.0,B9,1111000.0,2022-03-08
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6424.0,70.0,,B3,232 BAY 7TH STREET,,11228.0,2.0,0.0,2.0,1740.0,1760.0,1935.0,1.0,B3,0.0,2022-03-18
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6425.0,27.0,,B3,203 BAY 7TH STREET,,11228.0,2.0,0.0,2.0,3866.0,1480.0,1935.0,1.0,B3,1325000.0,2022-07-13
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6425.0,59.0,,B3,206 BAY 8TH,,11228.0,2.0,0.0,2.0,5220.0,2954.0,1950.0,1.0,B3,0.0,2022-01-27
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6426.0,65.0,,B3,8824 15TH AVENUE,,11228.0,2.0,0.0,2.0,3866.0,2750.0,1920.0,1.0,B3,1665000.0,2022-09-15
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6427.0,29.0,,B3,8791 15TH AVENUE,,11228.0,2.0,0.0,2.0,2900.0,1938.0,1920.0,1.0,B3,0.0,2022-05-17
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6427.0,41.0,,B1,176 BAY 10TH STREET,,11228.0,2.0,0.0,2.0,2147.0,1635.0,1955.0,1.0,B1,1250000.0,2022-04-12
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6429.0,21.0,,B1,207 BAY 11TH STREET,,11228.0,2.0,0.0,2.0,1824.0,1691.0,1950.0,1.0,B1,813000.0,2022-04-08
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6429.0,24.0,,B1,201 BAY 11TH STREET,,11228.0,2.0,0.0,2.0,1840.0,1691.0,1950.0,1.0,B1,0.0,2022-10-26
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6431.0,55.0,,B2,198 BAY 14TH STREET,,11214.0,2.0,0.0,2.0,2116.0,1458.0,1910.0,1.0,B2,0.0,2022-03-26
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6431.0,103.0,,B1,1645 CROPSEY AVENUE,,11214.0,2.0,0.0,2.0,1526.0,1537.0,1930.0,1.0,B1,0.0,2022-08-01
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6432.0,37.0,,S2,1656 BATH AVENUE,,11214.0,2.0,1.0,3.0,1799.0,3960.0,1925.0,1.0,S2,0.0,2022-11-02
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6432.0,37.0,,S2,1656 BATH AVENUE,,11214.0,2.0,1.0,3.0,1799.0,3960.0,1925.0,1.0,S2,1050000.0,2022-10-04
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6433.0,28.0,,B3,8793 17TH AVENUE,,11214.0,2.0,0.0,2.0,1837.0,1470.0,1920.0,1.0,B3,980000.0,2022-01-06
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6433.0,29.0,,B3,8791 17TH AVE,,11214.0,2.0,0.0,2.0,1837.0,1470.0,1920.0,1.0,B3,1160000.0,2022-03-31
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6442.0,31.0,,B9,2010 BATH AVENUE,,11214.0,2.0,0.0,2.0,708.0,1254.0,1925.0,1.0,B9,865000.0,2022-06-15
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6443.0,10.0,,B3,2033 CROPSEY AVENUE,,11214.0,2.0,0.0,2.0,2565.0,1785.0,1935.0,1.0,B3,900000.0,2022-01-20
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6443.0,33.0,,S2,2038 BATH AVENUE,,11214.0,2.0,1.0,3.0,1752.0,4000.0,1925.0,1.0,S2,1500000.0,2022-08-30
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6444.0,32.0,,S2,161 BAY 26TH STREET,,11214.0,2.0,1.0,3.0,2130.0,2640.0,1904.0,1.0,S2,1865000.0,2022-03-17
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6445.0,41.0,,B1,184 BAY 28TH STREET,,11214.0,2.0,0.0,2.0,1885.0,2123.0,1965.0,1.0,B1,1255000.0,2022-01-24
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6445.0,42.0,,B3,190 BAY 28TH STREET,,11214.0,2.0,0.0,2.0,3963.0,2743.0,1915.0,1.0,B3,1598888.0,2022-04-06
3.0,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6446.0,15.0,,B3,197 BAY 28TH STREET,,11214.0,2.0,0.0,2.0,3866.0,2640.0,1910.0,1.0,B3,0.0,2022-07-15
